Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 01-01-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4;NO3 > NO5;NO5 > NO3
01-01-2017;00 - 01;102;0;65,6;0;174,7;0;0;14;20;0;0;151,1;0;0;36;0;0;0;0;0;0;0;259,7;0;0;0;0;0;0;0;69;0;36;0;0;0;1,4;0;130,7;0;0;0;0;0,9;0;1,4;;;0;0;0;2,3;0;0
01-01-2017;01 - 02;191,1;0;137,8;0;261,4;0;0;19;30;0;0;147,3;0;0;31;0;0;0;1;0;0;0;347,2;0;0;0;0;0;0;0;77,1;0;31;0;0;0;1;0;168,5;0;0;0;0,7;0;0;1;;;0;0;0;0,3;0;1
01-01-2017;02 - 03;133;0;60,6;0;203,7;0;0;9;17,8;0;0;191;0;0;28;0;0;0;0;0;0;0;394,2;0;0;0;0;0;0;0;108,5;0;41;0;41;0;3,7;0;234,2;0;0;0;3,7;0;0;3,7;;;0;0;0;0;0;0
01-01-2017;03 - 04;226,5;0;115,7;0;295,2;0;0;0;0;0;0;136,4;0;0;0;0;0;18;0;0;0;10;520,3;0;0;0;0;0;0;0;131,2;0;15;0;48;0;3,7;0;371;0;0;0;2,3;0;0;3,7;;;0;0;0;1,4;0;13
01-01-2017;04 - 05;291,4;0;125,5;0;360,6;0;0;1;0;0;0;168,6;0;12;0;9;0;24;0;0;0;13;564,7;0;0;0;0;0;0;0;90;0;18;0;53;0;3,7;0;289,7;0;0;0;2;0;0;3,7;;;0;0;0;1,7;0;0
01-01-2017;05 - 06;384,4;0;193,6;0;377,9;0;0;14;0;0;0;131,4;0;8;13;0;0;17;0;0;0;26;386,5;0;0;0;0;0;0;0;74,8;0;21;0;8;0;1,4;0;2,1;0;0;0;0;1,1;0;1,4;;;0;0;0;2,5;0;0
01-01-2017;06 - 07;216,2;0;135,8;0;212,7;0;0;1;36,4;0;0;0;0;0;3;0;0;17;0;0;0;15;237,6;0;0;0;0;0;0;0;37,9;0;18;0;0;3;0;2,8;21,4;0;0;0;0;5,9;2,8;0;;;0;0;0;0,3;0;0
01-01-2017;07 - 08;0;2;0;28,3;1;0;0;1;82,1;0;0;0;0;0;2;0;0;7,3;0;0;0;1;50;0;0;0;0;0;0;0;0;13,9;14;0;18,7;0;41;0;52;0;10;0;4,5;0;0;11;;;0;0;4,5;0;0;7,3
01-01-2017;08 - 09;256,4;0;171,8;0;296,2;0;0;1;10;0;0;65,6;0;0;2;0;2;0;0;0;0;10;318,4;0;0;0;0;0;0;0;144,7;0;7;0;23;0;105,8;0;52;0;4,3;0;41,9;0;0;56,8;;;0;0;39,6;0;0;0
01-01-2017;09 - 10;967,6;0;448,5;0;1009,5;0;0;0;0;0;0;181,7;0;279,3;0;279,3;0;1;0;0;0;90;1015,1;0;0;0;0;0;0;0;196,3;0;0;0;1;0;15;0;51,2;0;0;0;0;41,3;17;0;;;0;0;0;42,8;0;0
01-01-2017;10 - 11;1135;0;343,8;0;1080,5;0;0;0;6,3;0;0;287;0;337,3;0;336,3;0;0;0;0;0;0;1185;0;0;0;0;0;0;0;219;0;0;0;1;0;20;0;50;0;0;0;0;37;10;0;;;0;0;0;92;0;0
01-01-2017;11 - 12;1274,4;0;373,2;0;1133,5;0;0;0;0;0;0;227,4;0;330,3;0;330,3;0;14;0;0;0;0;1185;0;0;0;0;9;0;0;156,6;0;13;0;13;0;26,4;0;0;89,4;0;0;0;167,6;0;16,4;;;0;0;0;216,6;0;0
01-01-2017;12 - 13;1699,9;0;417,8;0;1408,5;0;0;1;0;50;0;383,7;0;356;0;356;0;16;0;0;0;0;1185;0;4,3;0;0;10;0;0;227,8;0;13;0;40;0;109,7;0;0;514,9;0;0;0;238;0;109,7;;;0;0;0;292;0;0
01-01-2017;13 - 14;1542,4;0;281,1;0;1289,8;0;0;303;0;0;0;243,7;0;75;0;74;0;18;0;0;0;0;954,8;0;337,3;0;0;11;0;0;149,4;0;14;0;0;2;241,9;0;0;587,6;0;0;0;247,1;0;241,9;;;0;0;0;262,1;0;0
01-01-2017;14 - 15;204,8;0;127,7;0;181,6;0;0;4,3;0;0;73,2;0;0;20;0;50;0;5,5;0;0;0;0;354,8;0;4,3;0;0;0;0;0;90,6;0;11;0;134;0;0;0;150;0;0;0;0;20,7;0;0;;;0;0;0;33,7;0;0
01-01-2017;15 - 16;20;0;0;1,2;0,2;0;0;0;16;0;66,8;0;0;0;0;30;0;0;0;0;35;0;0;0;0;0;0;0;0;0;60,3;0;9;0;285;0;0;0;0;0;0;0;0;14,8;0;0;;;0;0;0;19,8;0;0
01-01-2017;16 - 17;50;0;79,3;0;46,2;0;0;0;32,4;0;75,8;0;0;0;0;3;0;0;0;0;54;0;0;0;0;0;5;0;0;0;28,7;0;4;0;276;0;4,2;0;0;0;0;0;0;7,6;0;4,2;;;0;0;0;7,8;0;0
01-01-2017;17 - 18;48;0;34;0;42,1;0;9,9;0;22;0;37;0;0;0;0;0;0,1;0;0;0;56,9;0;0;0;0;9,9;0;0;0;0;63,2;0;4;0;309,1;0;3,3;0;0;0;0;0;0;6,6;0;3,3;;;0;0;0;9,9;5,1;0
01-01-2017;18 - 19;0;0;0;69,5;0;24,5;0;24;23;0;32,3;0;0;0;0;0;0;0,1;0;0;67,7;0;0;0;0;0;3,9;0;0;0;50,5;0;4;0;277;0;2,9;0;0;0;0;0;0;6,6;0;2,9;;;0;0;0;9,5;0;0
01-01-2017;19 - 20;20;0;11,3;0;21;0;0;48;0;0;44;0;0;0,8;0;0,8;0;0;0;0;64,8;0;0;0;0;0;3,2;0;0;0;90,2;0;5;0;277,8;0;20,5;0;0;0;0;0;0;5,5;0;20,5;;;0;0;6;0;0;0,2
01-01-2017;20 - 21;30;0;35,7;0;74,7;0;0;48;2,7;0;16,4;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;4;0;0;0;56,5;0;6;0;306;0;1,9;0;0;0;0;0;0;4,4;0;1,9;;;0;0;19,7;0;0;0
01-01-2017;21 - 22;25;0;54,9;0;101,1;0;0;30;37,5;0;0;5;0;0;0;0;0;0;0;0;44;0;0;0;0;0;6;0;0;0;18,6;0;10;0;137;0;20,1;0;0;0;0;0;15,7;0;0;20,1;;;0;0;51,1;0;0;2
01-01-2017;22 - 23;18,4;0;42,7;0;93,3;0;0;3,6;30;0;0;6,9;0;0;0;0;0;5;0;0;39;0;0;0;0;0;0;0;0;0;51,8;0;16;0;137;0;5,9;0;0;18,4;0;0;3,3;0;0;5,9;;;0;0;50,3;0;0;2
01-01-2017;23 - 00;0;0;47,1;0;86;0;0;35,9;22,7;0;0;0,2;0;0;0;0;0;5;0;0;39;0;0;0;0;0;0;0;0;0;33;0;18;0;0;10;0;0;0;0;0;0;0;0,1;0;0;;;0;0;51,9;0;0;12
02-01-2017;00 - 01;0;0;24,5;0;0,2;0;7;0;0;7;0;57,2;0;0;0;16;7;0;0;0;2;0;0;0;0;7;0;0;0;0;0;5;0;0;0;6;0;0;0;0;0;0;0,2;0;0;0;;;0;0;0,2;0;0;0
02-01-2017;01 - 02;157,5;0;73,7;0;158,2;0;0;0;0;0;0;88,3;0;0;0;16;17;0;0;0;0;1;132,2;0;0;0;0;0;0;0;8,1;0;0;0;0;0;0;0;0;5,3;0;0;0,7;0;0;0;;;0;0;0,7;0;12;0
02-01-2017;02 - 03;473,3;0;164,5;0;538,5;0;0;54,3;0;0;0;166,8;0;0;4;0;0;60;0;0;41;0;575,1;0;104,3;0;0;0;0;0;12,4;0;0;0;58;0;0;0;90,1;0;0;0;0,2;0;0;0;;;0;0;0,2;0;0;55
02-01-2017;03 - 04;447,5;0;181,5;0;483,2;0;0;67;0;0;0;148,1;0;0;4;0;0;58,5;0;0;0;1;507,5;0;77;0;0;0;0;0;10,7;0;0;0;59;0;0;0;99;0;0;0;1,6;0;0;0;;;0;0;1,6;0;0;45,5
02-01-2017;04 - 05;445,2;0;168,3;0;491,7;0;0;0;0;0;0;146,6;0;0;0;15;0;9;0;0;0;1;580;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;2,4;0;0;0;;;0;0;2,4;0;0;0
02-01-2017;05 - 06;0;222;0;187,3;0;141,8;0;0;0;0;0;49;0;103,6;0;19;17,4;0;0;0;0;0;0;0;0;0;0;0;0;0;17,6;0;103,6;0;106;0;0;0;229,6;0;6,4;0;2,1;0;0;0;;;0;0;2,1;0;23,4;0
02-01-2017;06 - 07;0;146,7;0;185,2;0;144,2;0;0;10;0;0;27,1;0;0;0;57,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,5;0;0;1;0;0;0;137,3;0;0;0;1,6;0;0;0;;;0;0;0;7,5;11;0
02-01-2017;07 - 08;0;29,6;0;6,6;0;35,5;0;53,9;0;0;17;0;0;0;0;7;0;0;0;0;1;0;0;0;0;5;0;0;0;0;50,9;0;0;0;0;5;0;0;43,1;0;0;0;5,5;0;0;0;;;0;0;0;5,5;2;0
02-01-2017;08 - 09;0;148,2;0;46,9;0;121;0;23,5;0;0;0;27,7;0;0;0;5;0;0;0;0;2;0;0;0;0;6;3;0;0;0;0;67,6;0;0;0;5;20;0;198,2;0;0;0;11;0;0;0;;;0;0;0;6,8;0;0
02-01-2017;09 - 10;98,8;0;0;191,3;0;214,3;0;144,5;0;0;77,6;0;0;0;0;5;0;0;0;0;0;0;0;0;0;3,5;9;0;0;0;0;53,9;0;0;0;0,5;0;7,3;0;0;0;0;0;316,8;0;0;;;0;0;0;348,1;3,5;0
02-01-2017;10 - 11;162;0;14;0;0;0;0;189,5;0;0;132;0;0;0;0;5;0;0;0;0;0,5;0;0;0;0;5;10,5;0;0;0;0;45,6;0;0;0;5;0;7,3;0;0;0;0;0;300,3;0;0;;;0;0;0;203,7;0;0
02-01-2017;11 - 12;160,4;0;12,1;0;0;141,9;0;70;0;0;158,7;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;8,2;0;0;0;0;0;18;0;10,5;0;0;0;262,1;0;0;;;0;0;0;342,3;0;0
02-01-2017;12 - 13;106,8;0;0;112,7;0;125,2;0;125,5;0;0;87,6;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;44;0;0;0;0;0;0;17,9;0;0;0;0;0;199,2;0;0;;;0;0;0;271,1;0;0
02-01-2017;13 - 14;99,4;0;38,8;0;0;65;0;18;0;0;129,3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;9;0;0;0;11,8;0;0;0;0;1;0;17,4;0;0;0;0;0;95,6;0;0;;;0;0;0;174,4;0;0
02-01-2017;14 - 15;90;0;0;11,2;0;42,2;0;33;0;0;61,1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;10,5;0;0;0;23,8;0;0;0;0;1;0;18,1;0;0;0;0;0;97,1;0;0;;;0;0;0;157,2;0;0
02-01-2017;15 - 16;125;0;12,4;0;0;61;0;79,5;0;0;153,1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;1,9;0;0;0;0;0;17,2;0;0;0;0;0;300,6;0;0;;;0;0;0;196;0;0
02-01-2017;16 - 17;30,5;0;67,3;0;0;0;0;92,8;0;0;119,3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1,5;0;0;12;0;0;99,5;0;0;0;0;0;45,5;0;0;;;0;0;0;92,6;16;0
02-01-2017;17 - 18;0;0;66,5;0;0;0;0;174,8;0;10,2;166,7;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,5;0;0;0;0;0;0;92,2;0;0;0;0;10,1;0;0;0;;;0;0;0;37,3;4;0
02-01-2017;18 - 19;15;0;0;32,1;0;0;0;93,6;0;0;23,1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;80,1;0;0;0;0;0;53,1;0;0;0;0;4,1;0;0;0;;;0;0;0;43,2;4;0
02-01-2017;19 - 20;45,6;0;1,7;0;0;0;0;74,3;0;0;30,3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;71,8;0;0;0;1;0;21,5;0;0;0;0;0;181,2;0;0;;;0;0;0;107,1;3;0
02-01-2017;20 - 21;120,4;0;0;60,1;0;188,5;0;234,5;0;0;218,5;0;0;0;0;5;25,5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;67,1;0;0;0;0;0;20,9;0;23,5;0;0;0;319;0;0;;;0;0;0;390,9;5;0
02-01-2017;21 - 22;81,3;0;75,2;0;0;120,8;0;244,8;0;0;302,8;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;20;0;9,3;0;0;0;219;0;0;;;0;0;0;274;5;0
02-01-2017;22 - 23;100,3;0;37,8;0;0;31,4;0;153;0;0;128,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,6;6;0;0;0;0,5;0;0;0;0;1,6;0;14,5;0;0;0;0;0;90,9;0;0;;;0;0;0;150;3,4;0
02-01-2017;23 - 00;0;19,3;62,5;0;0;42,6;0;50;0;2,6;55,2;0;0;19;0;0;0;0;0;0;0;0;0;0;0;51;3;0;0;0;0;3,6;0;0;1;0;0;0;0;0;0;0;0;4,6;0;0;;;0;0;0;24,6;8;0
03-01-2017;00 - 01;13,9;0;0;66,2;21,3;0;0;162;0;0;122,8;0;0;40,9;0;90,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,4;0;0;0;0;0;0;0;0;0;0;2,8;0;0;0;;;0;0;0;4,7;0;0
03-01-2017;01 - 02;0;20;0;92;0;5,9;0;202;0;0;123,9;0;0;50;0;86,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;6,2;0;0;0;;;0;0;2,1;0;0;0
03-01-2017;02 - 03;0;20;0;86,3;0;5,7;0;187;24,5;0;63,7;0;0;44,5;0;119,5;0;0;0;0;0;0;0;100;5;0;0;0;0;0;0;50;0;0;0;0;0;0;0;40;0;0;2,8;0;0;0;;;0;0;2,3;0;0;0
03-01-2017;03 - 04;35;0;0;113,3;43,8;0;0;142;12,9;0;38,2;0;0;60,1;0;110,1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;30;0;0,4;0;2,9;0;0;;;0;0;0;3,2;0;0
03-01-2017;04 - 05;26,9;0;0;67,3;66,2;0;0;209,2;0;0;30,6;0;10;0;0;0;10;0;0;0;0;0;0;0;122,3;0;0;0;0;0;0;17;50;0;66;0;0;0;0;1,9;0;0;0;0;0;0;;;0;0;0;3,7;16;0
03-01-2017;05 - 06;80;0;0;71;113,4;0;0;248;35;0;0;1,4;1,5;0;0;0;0;0;0;0;0;0;0;0;76;0;38;0;0;0;0;47,7;82,5;0;44,5;0;2,5;0;0;0;0;0;5,2;0;0;2,5;;;0;0;0,4;0;0;38
03-01-2017;06 - 07;82;0;39;0;126,5;0;0;102;0;0;52,8;0;0;0;0;38,3;0;0;0;0;0;0;0;40;0;11;38;0;0;0;33;0;11,7;0;0;26,3;12,2;0;0;0;0;0;18,9;0;0;12,2;;;0;0;13,2;0;0;38
03-01-2017;07 - 08;65;0;25;0;99,5;0;0;0;0;0;14,5;0;0;0;0;50;0;0;0;0;0;0;0;0;0;12,7;12,7;0;0;0;0;17;0;0;0;12,7;0;0;0;0;0;0;3,5;0;0;0;;;0;0;3,5;0;0;12,7
03-01-2017;08 - 09;65;0;0;21;76;0;0;17;0;0;57,6;0;0;0;0;48;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;50;0;0;0;0;0;4,4;0;0;0;0;5;0;4,4;0;;;0;0;5;0;0;0
03-01-2017;09 - 10;0;64;0;60;0;41,3;0;58;0;0;83,4;0;0;0;0;50;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;65;0;0;0;0;0;4;0;0;0;0;2,7;0;4;0;;;0;0;2,7;0;0;0
03-01-2017;10 - 11;10;0;0;81,5;0;17,3;0;98;0;7,5;89,5;0;0;0;0;50;0;0;0;0;12,2;0;0;0;0;147;1,8;0;0;0;0;111;0;0;0;50;42;0;0;0;0;0;0;46,3;0;42;;;0;0;0;57,3;0;0
03-01-2017;11 - 12;95;0;38,1;0;92,9;0;0;120;0;25,1;9,2;0;0;0;0;23,8;0;0;0;0;0;0;0;0;0;123;0;0;0;0;0;58,8;0;0;0;0;56,2;0;0;0;0;0;0;39,1;0;56,2;;;0;0;0;42,1;0;0
03-01-2017;12 - 13;88;0;0;5,7;94,2;0;0;133;0;15;18,8;0;0;0;0;0;0;0;0;0;24;0;0;0;0;185;0;0;0;0;0;23;0;0;0;0;36,3;0;0;0;0;0;0;47,3;0;36,3;;;0;0;0;47,3;0;0
03-01-2017;13 - 14;119,7;0;0;22;115,8;0;0;172;0;48;54,3;0;0;0;0;5,7;0;0;0;0;20;0;0;0;0;213;0;0;0;0;0;52;14,3;0;0;0;24,6;0;0;0;0;0;0;52,6;0;24,6;;;0;0;0;43,9;0;0
03-01-2017;14 - 15;158,2;0;22,2;0;184,6;0;0;197;0;0;65,3;0;0;0;0;26,9;0;0;0;0;10;0;0;0;0;71,9;0;0;0;0;0;35;0;0;0;0;53,4;0;0;0;0;0;17,4;0;0;53,4;;;0;0;21,4;0;0;0
03-01-2017;15 - 16;110;0;0;24,7;188,3;0;0;219;0;0;0;0;0;0;0;0;43,9;0;0;43,9;10;0;0;0;0;107,7;0;51,1;0;0;0;14,8;23;0;0;0;98;0;0;0;0;0;68,3;0;0;73,3;;;0;0;68,3;0;0;0
03-01-2017;16 - 17;290;0;21;0;275;0;0;248;0;0;0;0;0;0;0;30;18,4;0;0;18,4;0;0;0;0;0;168;0;76,6;0;0;0;49,8;0;0;0;0;75,4;0;0;46;0;0;14;0;0;75,4;;;0;0;0;0;0;0
03-01-2017;17 - 18;181,2;0;0;62,5;192,6;0;0;295;0;0;148;0;0;0;0;50;0;0,1;0;1,2;0;0;0;0;0;162,9;0;93,8;0;0;0;124,6;0;0;0;0;39,1;0;0;10;0;0;16,9;0;0;39,1;;;0;0;0;0;0;0
03-01-2017;18 - 19;239,8;0;0;78,9;236,6;0;0;365;0;0;93;0;0;0;0;40;0;0;0;0;0;0;0;0;0;90;0;95;0;0;0;131,4;0;0;0;0;0;0;0;49,8;0;0;0;6,3;0;0;;;0;0;0;37,2;0;0
03-01-2017;19 - 20;299,6;0;0;24;247;0;0;371;0;10;69,4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;95;0;0;0;69,2;25;0;25;0;5;0;0;92,6;0;0;0;7,6;0;5;;;0;0;0;51;0;0
03-01-2017;20 - 21;283,1;0;16,2;0;197,2;0;0;263;19,3;0;74,1;0;0;0;0;50;0;40;0;0;0;0;57,2;0;0;14;0;95;0;0;0;58,3;0;0;0;0;0;0;0;34,4;0;0;0;17,1;0;0;;;0;0;0;74,2;0;0
03-01-2017;21 - 22;23;0;0;2;0;51,8;0;1;11;0;65;0;0;0;0;17;0;2;0;0;0;0;57,2;0;0;0;0;0;0;0;0;66,8;15;0;15;0;20,7;0;0;10;0;0;0;1,1;0;20,7;;;0;0;0;61,8;0;0
03-01-2017;22 - 23;0;0;73,4;0;133;0;0;0;0;25,2;43;0;0;0;0;40;0;7,2;0;0;0;0;109,2;0;0;0;0;0;0;0;16,2;0;20;0;12,8;0;11,2;0;59,2;0;0;0;0;22;0;11,2;;;0;0;155;0;0;7,2
03-01-2017;23 - 00;0;0;0;18;0;8,8;0;0;0;6,1;15,9;0;0;0;0;50;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;57,1;0;0;0;0;33,1;0;0;0;0;0;0;140;0;33,1;;;0;0;0;0;0;0
04-01-2017;00 - 01;0;0;30,7;0;0;10,8;0;0;37;0;15,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;24;0;11,2;0;0;0;18;0;0;24;;;0;0;0,2;0;0;0
04-01-2017;01 - 02;0;0;0;13,7;0;28,3;0;0;0;25;0;3,5;0;35;0;35;0;0;0;0;0;0;275;0;0;0;0;0;0;0;0;7,9;0;0;0;0;26,1;0;150;0;0;35;25;0;0;26,1;;;0;0;0,2;0;0;0
04-01-2017;02 - 03;7;0;0;8,8;0;19,8;0;0;0;35,5;0;53,4;0;20;0;0,5;0;0;0;0;0;0;336,3;0;0;0;0;0;0;0;20;0;19,5;0;19,5;0;108,2;0;164,3;0;0;0,5;18,8;0;0;108,2;;;0;0;0;0;0;0
04-01-2017;03 - 04;11,3;0;0;105,5;4;0;0;0;0;26;65,6;0;0;339,5;0;339,5;0;60;0;0;0;0;410,3;0;0;0;0;0;0;0;0;29;0;0;0;60;34,4;0;314;0;0;439,5;26;0;0;34,4;;;0;0;0;0;0;60
04-01-2017;04 - 05;101;0;0;21,3;290,4;0;0;0;0;18,6;0;87;0;381,9;0;381,9;0;139,1;0;0;0;0;312;0;0;0;0;0;0;0;0;62,4;0;0;0;139,1;187,7;0;141;0;0;561;187,5;0;0;187,7;;;0;0;164,7;0;0;139,1
04-01-2017;05 - 06;0;13;0;63;38,2;0;0;8;0;9;0;25;0;233;0;233;0;90;0;0;0;0;352;0;0;0;0;0;0;0;0;83;0;0;0;90;12,6;0;208;0;0;363;12,3;0;0;12,6;;;0;0;0,5;0;0;90
04-01-2017;06 - 07;774,4;0;397,9;0;726,1;0;0;0;0;12;0;268,2;0;0;0;0;0;0;0;0;0;0;974,4;0;0;0;0;0;0;0;70;0;0;0;0;0;31;0;0;0;0;40;0;27,3;0;31;;;0;0;0;39,3;0;0
04-01-2017;07 - 08;522;0;101,2;0;452,7;0;0;0;0;0;0;291,1;0;0;0;0;0;0;0;0;0;0;585;0;0;0;0;0;0;0;0;102,7;0;0;0;0;0;0;63;0;0;0;0;26,6;0;0;;;0;0;0;34,3;0;0
04-01-2017;08 - 09;48,3;0;5;0;38,3;0;0;0;43,5;0;0;40;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6;0;0;0;0;0;15,5;0;0;0;0;0;17,9;0;0;15,5;;;0;0;0;1;0;0
04-01-2017;09 - 10;2,2;0;0;18,7;2,2;0;0;24;0;0;37;0;0;0;0;0;25;0;0;0;0;0;62,2;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;7,2;0;0;0;0;9,7;0;0;0;;;0;0;5;0;15;0
04-01-2017;10 - 11;148,2;0;41,6;0;79,3;0;0;0;0;0;37,1;0;0;0;0;0;10;0;0;0;0;0;236,6;0;0;117;0;0;0;0;0;0;0;0;0;0;0;27,1;0;0;0;0;0;45;0;1,8;;;0;0;0;49,8;0;0
04-01-2017;11 - 12;30;0;91,3;0;18,2;0;0;0;0;0;119,6;0;0;0;0;0;10;0;0;0;0;0;0;0;0;200;0;0;0;0;50;0;0;0;0;0;0;32,3;0;0;0;0;18;0;0;5,3;;;0;0;15,3;0;0;0
04-01-2017;12 - 13;0;15,7;104;0;0;28,3;0;0;0;0;176;0;0;0;0;0;10;0;0;0;0;0;0;0;0;400;0;0;0;0;25;0;0;0;0;0;0;35;0;0;0;0;13,9;0;0;4,1;;;0;0;9,8;0;0;0
04-01-2017;13 - 14;0;55,8;132,9;0;0;41,2;0;0;0;0;111;0;0;0;0;0;10;0;0;0;0;0;0;0;0;350;0;0;0;0;26,7;0;0;0;0;0;0;37,5;0;0;0;0;0;3,1;3,6;0;;;0;0;37,4;0;0;0
04-01-2017;14 - 15;0;24;137,9;0;21,6;0;0;0;0;0;71;0;0;0;0;0;10;0;0;0;0;0;0;0;0;308,4;0;0;0;0;46,4;0;0;0;0;0;0;13;0;0;0;0;0;1,8;0;2,2;;;0;0;63,6;0;0;0
04-01-2017;15 - 16;0;182,8;201,8;0;111,2;0;0;0;0;38;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;319;0;0;0;0;110,6;0;0;0;0;0;82,1;0;0;0;0;0;108,8;0;0;112,9;;;0;0;233,7;0;0;0
04-01-2017;16 - 17;0;323,8;180,9;0;0;60,2;0;0;0;0;84,6;0;0;0;0;0;0;0;0;50;0;0;0;0;0;300;0;0;0;0;148,7;0;0;0;0;0;33,4;0;0;0;0;0;8,4;0;0;98,2;;;0;0;109,1;0;0;0
04-01-2017;17 - 18;0;312,2;85,4;0;0;303,5;0;0;0;0;18,6;0;0;0;0;0;0;0;0;51,9;0;0;0;0;0;161,7;0;0;0;0;64,4;0;0;0;0;6,7;17,5;0;0;0;0;0;7,3;0;0;84,6;;;0;0;14,1;0;0;0
04-01-2017;18 - 19;0;211;28,7;0;0;201,3;0;24;0;35;25,7;0;0;0;0;0;0;0;0;45,9;0;0;0;0;0;205;0;0;0;0;23,3;0;0;0;0;0;36,7;0;0;0;0;0;21;0;0;114,3;;;0;0;19,1;0;0;0
04-01-2017;19 - 20;0;40;77;0;0;48,5;0;0;0;3;0;25,3;0;0;0;6;0;83;0;0;0;0;0;0;0;172;0;47;0;0;0;19,3;0;0;0;69,2;0;3;0;0;0;0;3;0;0;90;;;0;0;3;0;0;0
04-01-2017;20 - 21;0;72,8;64,9;0;0;201,9;0;0;18,1;0;15,4;0;0;0;0;15;0;67;0;0;0;0;0;78;0;55;0;27;0;0;0;30,1;0;0;0;0;0;40,9;0;0;0;0;0;109,1;0;68,8;;;0;0;0;118,1;0;0
04-01-2017;21 - 22;0;12;67,5;0;0;78,4;0;0;0;0;0;32,9;0;0;0;0;0;69,6;0;0;0;0;0;0;0;220;0;39,6;0;0;0;42,6;0;0;0;215;0;23;0;0;0;0;0;38,7;0;72;;;0;0;0;60,7;0;0
04-01-2017;22 - 23;0;75;25,2;0;0;88,1;0;0;38,8;0;0;107,4;0;0;0;0;0;77;0;0;0;0;0;0;0;265;0;37;0;0;0;89;0;0;0;260;54,5;0;0;0;0;0;26;0;0;124,3;;;0;0;0;0;0;0
04-01-2017;23 - 00;0;0;199,3;0;0;14,2;0;199,7;0;3,2;102;0;0;5,6;0;5,6;0;151,4;0;0;0;0;0;0;0;87,8;0;35,6;0;0;0;46,2;0;0;0;107,2;0;0;0;0;0;0;18;0;0;18;;;0;0;0;2;0;57,2
05-01-2017;00 - 01;0;132;0;112,1;0;130,7;0;199,7;0;0;78,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,3;0;0;0;0;0;104,4;69;0;64;0;0;0;112;0;0;0;0;6,3;0;0;;;0;0;0;6,3;0;6
05-01-2017;01 - 02;0;174,4;0;110,1;0;174,6;0;136,9;0;8;159,1;0;0;84;0;84;7,9;0;0;0;0;0;0;0;0;84;0;0;0;0;0;93,8;63;0;60;0;0;0;174,4;0;0;0;0;7,9;0;0;;;0;0;0;7,9;6,9;0
