Delivery,Dayahead SE3,Intraday SE3,Dayahead SE3 (s),Intraday SE3 (s)
2016-03-23 01:00:00,20.51,22.71,-0.9560055875522433,-0.7398886343930056
2016-03-23 02:00:00,20.26,22.11,-0.9750302288995601,-0.7853192911416425
2016-03-23 03:00:00,20.56,20.74,-0.9522006592827801,-0.8890526240510298
2016-03-23 04:00:00,20.87,19.48,-0.928610104012107,-0.9844570032231669
2016-03-23 05:00:00,21.23,21.95,-0.9012146204719708,-0.797434132941279
2016-03-23 06:00:00,21.6,22.09,-0.8730581512779417,-0.786833646366597
2016-03-23 07:00:00,21.94,21.88,-0.8471846390455908,-0.8027343762286199
2016-03-23 08:00:00,22.22,21.39,-0.8258770407365962,-0.8398360792400065
2016-03-23 09:00:00,22.06,20.4,-0.838052811198879,-0.9147966628752573
2016-03-23 10:00:00,21.98,20.61,-0.8441406964300202,-0.8988959330132344
2016-03-23 11:00:00,21.89,20.81,-0.8509895673150543,-0.8837523807636889
2016-03-23 12:00:00,21.72,21.96,-0.8639263234312299,-0.7966769553288016
2016-03-23 13:00:00,21.64,21.8,-0.8700142086623711,-0.8087917971284381
2016-03-23 14:00:00,21.57,21.52,-0.8753411082396199,-0.8299927702778019
2016-03-23 15:00:00,21.51,21.69,-0.8799070221629758,-0.817120750865688
2016-03-23 16:00:00,21.55,21.65,-0.8768630795474052,-0.8201494613155974
2016-03-23 17:00:00,21.76,22.02,-0.8608823808156589,-0.7921338896539379
2016-03-23 18:00:00,22.28,23.07,-0.8213111268132399,-0.7126302403438236
2016-03-23 19:00:00,23.23,22.53,-0.749017489693436,-0.7535178314175965
2016-03-23 20:00:00,22.31,22.08,-0.8190281698515621,-0.7875908239790744
2016-03-23 21:00:00,21.87,22.45,-0.8525115386228396,-0.759575252317415
2016-03-23 22:00:00,21.59,21.84,-0.8738191369318346,-0.805763086678529
2016-03-23 23:00:00,21.14,21.12,-0.9080634913570048,-0.860279874776893
2016-03-24 00:00:00,21.35,21.53,-0.8920827926252586,-0.8292355926653245
2016-03-24 01:00:00,20.99,20.52,-0.9194782761653951,-0.9057105315255299
2016-03-24 02:00:00,20.7,20.8,-0.9415468601282826,-0.884509558376166
2016-03-24 03:00:00,20.86,20.6,-0.9293710896659998,-0.8996531106257115
2016-03-24 04:00:00,21.23,21.75,-0.9012146204719708,-0.8125776851908245
2016-03-24 05:00:00,21.82,23.49,-0.856316466892303,-0.6808287806197779
2016-03-24 06:00:00,21.67,22.99,-0.867731251700693,-0.7186876612436419
2016-03-24 07:00:00,21.8,24.55,-0.8578384382000883,-0.6005679536971862
2016-03-24 08:00:00,22.09,24.18,-0.8357698542372008,-0.6285835253588455
2016-03-24 09:00:00,21.91,26.44,-0.849467596007269,-0.45746138493898025
2016-03-24 10:00:00,21.75,23.99,-0.8616433664695518,-0.6429698999959139
2016-03-24 11:00:00,21.6,23.91,-0.8730581512779417,-0.6490273208957321
2016-03-24 12:00:00,21.3,22.92,-0.895887720894722,-0.7239879045309826
2016-03-24 13:00:00,21.01,23.17,-0.9179563048576095,-0.7050584642190506
2016-03-24 14:00:00,20.8,24.68,-0.9339370035893557,-0.5907246447349815
2016-03-24 15:00:00,20.68,23.65,-0.9430688314360679,-0.6687139388201415
2016-03-24 16:00:00,20.69,23.42,-0.9423078457821751,-0.6861290239071186
2016-03-24 17:00:00,20.87,26.1,-0.928610104012107,-0.48320542376320774
2016-03-24 18:00:00,21.05,25.05,-0.9149123622420389,-0.5627090730733222
2016-03-24 19:00:00,21.14,25.07,-0.9080634913570048,-0.5611947178483676
2016-03-24 20:00:00,21.08,24.61,-0.9126294052803611,-0.5960248880223226
2016-03-24 21:00:00,20.84,24.04,-0.9308930609737851,-0.6391840119335275
2016-03-24 22:00:00,20.53,23.2,-0.9544836162444579,-0.702786931381619
2016-03-24 23:00:00,20.3,22.38,-0.9719862862839894,-0.764875495604756
2016-03-25 00:00:00,20.7,20.5,-0.9415468601282826,-0.9072248867504844
2016-03-25 01:00:00,20.28,22.16,-0.9735082575917748,-0.781533403079256
2016-03-25 02:00:00,20.25,22.06,-0.9757912145534529,-0.7891051792040289
2016-03-25 03:00:00,19.99,22.91,-0.9955768415546625,-0.72474508214346
2016-03-25 04:00:00,20.01,22.77,-0.994054870246877,-0.7353455687181419
2016-03-25 05:00:00,20.3,23.5,-0.9719862862839894,-0.6800716030073005
2016-03-25 06:00:00,20.26,23.46,-0.9750302288995601,-0.6831003134572096
2016-03-25 07:00:00,20.39,23.69,-0.9651374153989554,-0.6656852283702321
2016-03-25 08:00:00,20.82,22.5,-0.9324150322815704,-0.7557893642550285
2016-03-25 09:00:00,21.05,21.2,-0.9149123622420389,-0.854222453877075
2016-03-25 10:00:00,21.05,20.96,-0.9149123622420389,-0.8723947165765296
2016-03-25 11:00:00,20.9,22.14,-0.9263271470504292,-0.7830477583042106
2016-03-25 12:00:00,20.75,22.59,-0.9377419318588192,-0.748974765742733
2016-03-25 13:00:00,20.42,21.35,-0.9628544584372773,-0.8428647896899155
2016-03-25 14:00:00,20.31,21.53,-0.9712253006300969,-0.8292355926653245
2016-03-25 15:00:00,20.28,22.01,-0.9735082575917748,-0.7928910672664151
2016-03-25 16:00:00,20.36,20.62,-0.9674203723606335,-0.898138755400757
2016-03-25 17:00:00,20.47,23.37,-0.9590495301678141,-0.6899149119695052
2016-03-25 18:00:00,20.83,23.96,-0.9316540466276779,-0.6452414328333457
2016-03-25 19:00:00,21.01,23.56,-0.9179563048576095,-0.675528537332437
2016-03-25 20:00:00,20.8,23.03,-0.9339370035893557,-0.7156589507937327
2016-03-25 21:00:00,20.54,23.25,-0.9537226305905654,-0.6990010433192325
2016-03-25 22:00:00,20.45,21.87,-0.9605715014755994,-0.803491553841097
2016-03-25 23:00:00,20.15,22.71,-0.9834010710923797,-0.7398886343930056
2016-03-26 00:00:00,20.82,19.6,-0.9324150322815704,-0.9753708718734395
2016-03-26 01:00:00,20.54,19.86,-0.9537226305905654,-0.9556842539490303
2016-03-26 02:00:00,20.43,17.79,-0.9620934727833848,-1.1124200197318272
2016-03-26 03:00:00,20.0,17.6,-0.9948158559007697,-1.1268063943688955
2016-03-26 04:00:00,20.0,18.5,-0.9948158559007697,-1.0586604092459404
2016-03-26 05:00:00,20.01,18.26,-0.994054870246877,-1.076832671945395
2016-03-26 06:00:00,20.01,15.77,-0.994054870246877,-1.2653698974522378
2016-03-26 07:00:00,20.47,17.86,-0.9590495301678141,-1.1071197764444862
2016-03-26 08:00:00,20.88,18.24,-0.9278491183582145,-1.0783470271703497
2016-03-26 09:00:00,21.11,15.42,-0.9103464483186829,-1.2918711138889423
2016-03-26 10:00:00,20.91,13.13,-0.9255661613965364,-1.4652647871462394
2016-03-26 11:00:00,19.97,11.75,-0.9970988128624478,-1.5697552976681042
2016-03-26 12:00:00,19.06,11.53,-1.0663485073666812,-1.586413205142604
2016-03-26 13:00:00,18.26,12.68,-1.1272273596780948,-1.4993377797077172
2016-03-26 14:00:00,17.54,13.73,-1.1820183267583677,-1.4198341303976028
2016-03-26 15:00:00,17.73,13.44,-1.1675595993344068,-1.441792281159444
2016-03-26 16:00:00,17.87,13.62,-1.1569058001799093,-1.428163084134853
2016-03-26 17:00:00,19.2,12.37,-1.0556947082121837,-1.522810285694513
2016-03-26 18:00:00,20.12,15.04,-0.9856840280540576,-1.3206438631630792
2016-03-26 19:00:00,20.09,15.35,-0.9879669850157357,-1.2971713571762833
2016-03-26 20:00:00,19.94,16.3,-0.9993817698241257,-1.2252394839909417
2016-03-26 21:00:00,18.72,15.55,-1.0922220195990322,-1.2820278049267377
2016-03-26 22:00:00,17.91,15.41,-1.1538618575643387,-1.2926282915014198
2016-03-26 23:00:00,17.26,14.62,-1.2033259250673622,-1.352445322887125
2016-03-27 00:00:00,16.27,18.0,-1.2786635048027373,-1.0965192898698044
2016-03-27 01:00:00,15.11,15.14,-1.3669378406542874,-1.3130720870383064
2016-03-27 02:00:00,15.11,15.14,-1.3669378406542874,-1.3130720870383064
2016-03-27 03:00:00,15.42,14.37,-1.3433472853836144,-1.371374763199057
2016-03-27 04:00:00,14.02,15.8,-1.449885276928589,-1.2630983646148057
2016-03-27 05:00:00,15.43,13.63,-1.3425862997297218,-1.4274059065223754
2016-03-27 06:00:00,11.18,16.99,-1.6660052026341083,-1.1729942287300097
2016-03-27 07:00:00,16.33,18.65,-1.2740975908793812,-1.0473027450587813
2016-03-27 08:00:00,16.28,18.43,-1.2779025191488445,-1.0639606525332814
2016-03-27 09:00:00,17.07,16.87,-1.2177846524913232,-1.182080360079737
2016-03-27 10:00:00,17.31,14.08,-1.1995209967978993,-1.393332913960898
2016-03-27 11:00:00,17.36,16.55,-1.1957160685284358,-1.2063100436790097
2016-03-27 12:00:00,16.81,15.09,-1.237570279492533,-1.3168579751006928
2016-03-27 13:00:00,16.02,16.65,-1.297688146150054,-1.1987382675542373
2016-03-27 14:00:00,15.43,14.52,-1.3425862997297218,-1.3600170990118976
2016-03-27 15:00:00,15.52,14.84,-1.3357374288446877,-1.3357874154126248
2016-03-27 16:00:00,15.98,15.01,-1.3007320887656246,-1.3229153960005111
2016-03-27 17:00:00,17.03,12.61,-1.2208285951068938,-1.504638022995058
2016-03-27 18:00:00,17.54,14.91,-1.1820183267583677,-1.3304871721252838
2016-03-27 19:00:00,19.6,14.12,-1.0252552820564766,-1.390304203510989
2016-03-27 20:00:00,20.43,15.51,-0.9620934727833848,-1.2850565153766471
2016-03-27 21:00:00,19.87,13.31,-1.0047086694013745,-1.4516355901216482
2016-03-27 22:00:00,19.5,14.52,-1.0328651385954035,-1.3600170990118976
2016-03-27 23:00:00,18.5,12.36,-1.108963703984671,-1.52356746330699
2016-03-28 00:00:00,15.09,5.55,-1.3684598119620728,-2.0392054174040175
2016-03-28 01:00:00,14.05,2.41,-1.4476023199669108,-2.276959187721883
2016-03-28 02:00:00,14.12,2.29,-1.4422754203896624,-2.2860453190716106
2016-03-28 03:00:00,14.71,4.59,-1.3973772668099944,-2.1118944682018364
2016-03-28 04:00:00,15.59,3.79,-1.330410529267439,-2.1724686772000186
2016-03-28 05:00:00,16.7,3.49,-1.2459411216853522,-2.195184005574337
2016-03-28 06:00:00,16.29,2.74,-1.2771415334949519,-2.251972326510133
2016-03-28 07:00:00,16.43,7.0,-1.2664877343404544,-1.929414663594812
2016-03-28 08:00:00,16.81,11.83,-1.237570279492533,-1.563697876768286
2016-03-28 09:00:00,17.68,13.01,-1.1713645276038702,-1.474350918495967
2016-03-28 10:00:00,18.28,16.89,-1.1257053883703096,-1.1805660048547824
2016-03-28 11:00:00,18.53,16.09,-1.1066807470229927,-1.2411402138529648
2016-03-28 12:00:00,18.1,19.33,-1.1394031301403778,-0.9958146674103263
2016-03-28 13:00:00,17.82,19.09,-1.1607107284493727,-1.0139869301097808
2016-03-28 14:00:00,17.63,18.39,-1.1751694558733337,-1.0669893629831904
2016-03-28 15:00:00,17.55,18.13,-1.181257341104475,-1.0866759809075999
2016-03-28 16:00:00,17.57,19.66,-1.1797353697966895,-0.9708278061985759
2016-03-28 17:00:00,17.5,20.52,-1.1850622693739383,-0.9057105315255299
2016-03-28 18:00:00,18.19,21.07,-1.1325542592553437,-0.8640657628392795
2016-03-28 19:00:00,18.49,23.03,-1.1097246896385637,-0.7156589507937327
2016-03-28 20:00:00,18.68,24.19,-1.0952659622146028,-0.6278263477463681
2016-03-28 21:00:00,18.22,23.98,-1.130271302293666,-0.6437270776083911
2016-03-28 22:00:00,17.78,23.48,-1.1637546710649433,-0.6815859582322551
2016-03-28 23:00:00,16.81,24.46,-1.237570279492533,-0.6073825522094817
2016-03-29 00:00:00,16.37,21.99,-1.2710536482638104,-0.7944054224913699
2016-03-29 01:00:00,16.34,19.86,-1.2733366052254884,-0.9556842539490303
2016-03-29 02:00:00,15.67,16.44,-1.3243226440362976,-1.21463899741626
2016-03-29 03:00:00,15.79,11.95,-1.3151908161895856,-1.5546117454185586
2016-03-29 04:00:00,16.77,15.08,-1.2406142221081036,-1.31761515271317
2016-03-29 05:00:00,18.5,18.56,-1.108963703984671,-1.0541173435710767
2016-03-29 06:00:00,20.12,21.39,-0.9856840280540576,-0.8398360792400065
2016-03-29 07:00:00,21.08,19.24,-0.9126294052803611,-1.0026292659226217
2016-03-29 08:00:00,21.37,20.15,-0.8905608213174733,-0.9337261031871893
2016-03-29 09:00:00,21.37,20.17,-0.8905608213174733,-0.9322117479622345
2016-03-29 10:00:00,21.24,20.05,-0.9004536348180783,-0.941297879311962
2016-03-29 11:00:00,21.06,20.43,-0.9141513765881464,-0.9125251300378254
2016-03-29 12:00:00,20.43,23.71,-0.9620934727833848,-0.6641708731452776
2016-03-29 13:00:00,19.99,22.08,-0.9955768415546625,-0.7875908239790744
2016-03-29 14:00:00,19.83,20.05,-1.0077526120169453,-0.941297879311962
2016-03-29 15:00:00,19.72,18.97,-1.0161234542097648,-1.0230730614595083
2016-03-29 16:00:00,19.86,19.19,-1.0054696550552673,-1.006415153985008
2016-03-29 17:00:00,20.76,18.09,-0.9369809462049264,-1.0897046913575088
2016-03-29 18:00:00,21.2,20.27,-0.9034975774336489,-0.9246399718374619
2016-03-29 19:00:00,21.34,19.43,-0.8928437782791514,-0.9882428912855534
2016-03-29 20:00:00,21.4,18.43,-0.8882778643557955,-1.0639606525332814
2016-03-29 21:00:00,21.14,18.62,-0.9080634913570048,-1.049574277896213
2016-03-29 22:00:00,20.5,17.36,-0.956766573206136,-1.1449786570683502
2016-03-29 23:00:00,20.08,17.11,-0.9887279706696285,-1.1639080973802822
2016-03-30 00:00:00,20.3,17.8,-0.9719862862839894,-1.11166284211935
2016-03-30 01:00:00,20.13,16.83,-0.984923042400165,-1.185109070529646
2016-03-30 02:00:00,20.2,17.24,-0.9795961428229163,-1.1540647884180777
2016-03-30 03:00:00,19.92,17.18,-1.000903741131911,-1.1586078540929412
2016-03-30 04:00:00,20.18,19.48,-0.9811181141307016,-0.9844570032231669
2016-03-30 05:00:00,21.08,19.58,-0.9126294052803611,-0.9768852270983943
2016-03-30 06:00:00,21.67,22.03,-0.867731251700693,-0.7913767120414605
2016-03-30 07:00:00,22.21,21.76,-0.8266380263904887,-0.8118205075783471
2016-03-30 08:00:00,23.14,21.58,-0.75586636057847,-0.8254497046029383
2016-03-30 09:00:00,22.53,24.39,-0.8022864854659231,-0.6126827954968226
2016-03-30 10:00:00,21.99,23.78,-0.8433797107761277,-0.6588706298579367
2016-03-30 11:00:00,21.83,25.69,-0.8555554812384105,-0.5142497058747763
2016-03-30 12:00:00,21.64,24.47,-0.8700142086623711,-0.6066253745970045
2016-03-30 13:00:00,21.58,23.26,-0.8745801225857274,-0.6982438657067551
2016-03-30 14:00:00,21.51,23.09,-0.8799070221629758,-0.711115885118869
2016-03-30 15:00:00,21.39,21.21,-0.889038850009688,-0.8534652762645976
2016-03-30 16:00:00,21.34,22.28,-0.8928437782791514,-0.7724472717295285
2016-03-30 17:00:00,21.51,23.14,-0.8799070221629758,-0.7073299970564826
2016-03-30 18:00:00,21.69,23.33,-0.8662092803929077,-0.6929436224194144
2016-03-30 19:00:00,21.88,23.9,-0.8517505529689471,-0.6497844985082095
2016-03-30 20:00:00,21.9,22.09,-0.8502285816611618,-0.786833646366597
2016-03-30 21:00:00,21.69,21.9,-0.8662092803929077,-0.8012200210036654
2016-03-30 22:00:00,21.35,21.06,-0.8920827926252586,-0.8648229404517569
2016-03-30 23:00:00,21.04,20.57,-0.9156733478959317,-0.9019246434631435
2016-03-31 00:00:00,20.55,19.87,-0.9529616449366726,-0.9549270763365529
2016-03-31 01:00:00,20.24,17.34,-0.9765522002073457,-1.1464930122933048
2016-03-31 02:00:00,20.16,20.53,-0.9826400854384869,-0.9049533539130525
2016-03-31 03:00:00,20.22,21.02,-0.978074171515131,-0.8678516509016659
2016-03-31 04:00:00,20.61,20.06,-0.9483957310133166,-0.9405407016994848
2016-03-31 05:00:00,21.54,21.29,-0.877624065201298,-0.8474078553647794
2016-03-31 06:00:00,22.28,21.0,-0.8213111268132399,-0.8693660061266204
2016-03-31 07:00:00,23.99,26.01,-0.6911825799975929,-0.49002002227550323
2016-03-31 08:00:00,24.9,30.53,-0.6219328854933595,-0.14777574143577288
2016-03-31 09:00:00,24.93,30.52,-0.6196499285316814,-0.14853291904825028
2016-03-31 10:00:00,23.98,28.63,-0.6919435656514854,-0.29163948780645615
2016-03-31 11:00:00,23.0,25.36,-0.7665201597329675,-0.5392365670865266
2016-03-31 12:00:00,22.02,24.46,-0.8410967538144496,-0.6073825522094817
2016-03-31 13:00:00,21.79,23.96,-0.8585994238539811,-0.6452414328333457
2016-03-31 14:00:00,21.63,21.9,-0.8707751943162639,-0.8012200210036654
2016-03-31 15:00:00,21.52,21.4,-0.8791460365090833,-0.8390789016275294
2016-03-31 16:00:00,21.39,22.03,-0.889038850009688,-0.7913767120414605
2016-03-31 17:00:00,21.47,22.43,-0.8829509647785467,-0.7610896075423695
2016-03-31 18:00:00,21.57,21.36,-0.8753411082396199,-0.8421076120774384
2016-03-31 19:00:00,21.67,21.28,-0.867731251700693,-0.8481650329772565
2016-03-31 20:00:00,21.78,21.9,-0.8593604095078736,-0.8012200210036654
2016-03-31 21:00:00,21.69,21.15,-0.8662092803929077,-0.8580083419394614
2016-03-31 22:00:00,21.29,19.94,-0.8966487065486148,-0.949626833049212
2016-03-31 23:00:00,20.43,20.04,-0.9620934727833848,-0.9420550569244394
2016-04-01 00:00:00,20.69,20.32,-0.9423078457821751,-0.9208540837750755
2016-04-01 01:00:00,20.31,21.26,-0.9712253006300969,-0.8496793882022111
2016-04-01 02:00:00,20.34,19.65,-0.9689423436684188,-0.9715849838110533
2016-04-01 03:00:00,20.14,22.24,-0.9841620567462722,-0.7754759821794379
2016-04-01 04:00:00,20.62,22.41,-0.9476347453594238,-0.762603962767324
2016-04-01 05:00:00,21.26,23.51,-0.8989316635102926,-0.6793144253948231
2016-04-01 06:00:00,22.06,22.45,-0.838052811198879,-0.759575252317415
2016-04-01 07:00:00,24.27,26.52,-0.6698749816885979,-0.45140396403916216
2016-04-01 08:00:00,26.67,27.81,-0.4872384247543559,-0.3537280520295931
2016-04-01 09:00:00,25.97,27.48,-0.5405074205268433,-0.3787149132413432
2016-04-01 10:00:00,26.01,27.7,-0.5374634779112725,-0.3620570057668432
2016-04-01 11:00:00,24.74,24.69,-0.6341086559556423,-0.5899674671225041
2016-04-01 12:00:00,23.04,22.77,-0.7634762171173969,-0.7353455687181419
2016-04-01 13:00:00,21.93,21.45,-0.8479456246994836,-0.835293013565143
2016-04-01 14:00:00,21.74,20.3,-0.8624043521234446,-0.92236843900003
2016-04-01 15:00:00,21.62,20.03,-0.8715361799701564,-0.9428122345369165
2016-04-01 16:00:00,21.57,20.39,-0.8753411082396199,-0.9155538404877345
2016-04-01 17:00:00,21.69,21.44,-0.8662092803929077,-0.83605019117762
2016-04-01 18:00:00,21.87,22.7,-0.8525115386228396,-0.740645812005483
2016-04-01 19:00:00,21.89,22.59,-0.8509895673150543,-0.748974765742733
2016-04-01 20:00:00,21.93,22.74,-0.8479456246994836,-0.7376171015555739
2016-04-01 21:00:00,21.76,22.31,-0.8608823808156589,-0.7701757388920969
2016-04-01 22:00:00,21.5,20.83,-0.8806680078168686,-0.8822380255387343
2016-04-01 23:00:00,21.06,21.0,-0.9141513765881464,-0.8693660061266204
2016-04-02 00:00:00,21.13,21.82,-0.9088244770108976,-0.8072774419034835
2016-04-02 01:00:00,20.8,20.98,-0.9339370035893557,-0.870880361351575
2016-04-02 02:00:00,20.6,20.11,-0.9491567166672092,-0.9367548136370983
2016-04-02 03:00:00,19.84,18.78,-1.0069916263630525,-1.0374594360965765
2016-04-02 04:00:00,19.91,19.9,-1.0016647267858039,-0.9526555434991213
2016-04-02 05:00:00,20.09,21.11,-0.9879669850157357,-0.8610370523893704
2016-04-02 06:00:00,20.19,22.0,-0.9803571284768089,-0.7936482448788925
2016-04-02 07:00:00,20.79,20.44,-0.9346979892432485,-0.911767952425348
2016-04-02 08:00:00,21.14,17.5,-0.9080634913570048,-1.1343781704936684
2016-04-02 09:00:00,21.33,18.19,-0.8936047639330442,-1.082132915232736
2016-04-02 10:00:00,20.81,24.12,-0.9331760179354632,-0.6331265910337092
2016-04-02 11:00:00,20.08,25.98,-0.9887279706696285,-0.49229155511293515
2016-04-02 12:00:00,19.77,24.29,-1.0123185259403014,-0.6202545716215955
2016-04-02 13:00:00,19.76,22.56,-1.0130795115941937,-0.7512462985801649
2016-04-02 14:00:00,19.36,21.7,-1.043518937749901,-0.816363573253211
2016-04-02 15:00:00,19.28,22.18,-1.0496068229810422,-0.7800190478543014
2016-04-02 16:00:00,19.41,23.8,-1.0397140094804376,-0.6573562746329821
2016-04-02 17:00:00,20.45,25.84,-0.9605715014755994,-0.5028920416876171
2016-04-02 18:00:00,21.54,20.85,-0.877624065201298,-0.8807236703137795
2016-04-02 19:00:00,21.72,21.38,-0.8639263234312299,-0.8405932568524839
2016-04-02 20:00:00,21.55,21.95,-0.8768630795474052,-0.797434132941279
2016-04-02 21:00:00,21.38,22.0,-0.8897998356635808,-0.7936482448788925
2016-04-02 22:00:00,21.17,22.0,-0.9057805343953267,-0.7936482448788925
2016-04-02 23:00:00,20.92,22.0,-0.9248051757426436,-0.7936482448788925
2016-04-03 00:00:00,20.19,19.4,-0.9803571284768089,-0.9905144241229853
2016-04-03 01:00:00,18.9,18.7,-1.078524277828964,-1.0435168569963948
2016-04-03 02:00:00,18.56,16.68,-1.1043977900613149,-1.1964667347168052
2016-04-03 03:00:00,18.52,15.1,-1.1074417326768855,-1.3161007974882153
2016-04-03 04:00:00,18.29,18.0,-1.124944402716417,-1.0965192898698044
2016-04-03 05:00:00,18.4,17.0,-1.1165735605235978,-1.1722370511175324
2016-04-03 06:00:00,18.43,17.0,-1.1142906035619196,-1.1722370511175324
2016-04-03 07:00:00,18.57,15.53,-1.103636804407422,-1.2835421601516923
2016-04-03 08:00:00,19.03,17.12,-1.068631464328359,-1.163150919767805
2016-04-03 09:00:00,19.41,19.38,-1.0397140094804376,-0.9920287793479399
2016-04-03 10:00:00,19.72,19.63,-1.0161234542097648,-0.9730993390360079
2016-04-03 11:00:00,19.83,19.94,-1.0077526120169453,-0.949626833049212
2016-04-03 12:00:00,19.29,19.69,-1.0488458373271496,-0.968556273361144
2016-04-03 13:00:00,19.18,20.13,-1.0572166795199691,-0.9352404584121439
2016-04-03 14:00:00,19.15,20.32,-1.0594996364816471,-0.9208540837750755
2016-04-03 15:00:00,19.58,20.93,-1.0267772533642623,-0.8746662494139614
2016-04-03 16:00:00,20.12,21.35,-0.9856840280540576,-0.8428647896899155
2016-04-03 17:00:00,20.45,22.32,-0.9605715014755994,-0.7694185612796195
2016-04-03 18:00:00,21.19,21.35,-0.9042585630875414,-0.8428647896899155
2016-04-03 19:00:00,22.0,22.59,-0.8426187251222349,-0.748974765742733
2016-04-03 20:00:00,22.02,22.52,-0.8410967538144496,-0.7542750090300739
2016-04-03 21:00:00,21.68,22.01,-0.8669702660468005,-0.7928910672664151
2016-04-03 22:00:00,21.38,22.33,-0.8897998356635808,-0.7686613836671424
2016-04-03 23:00:00,20.71,20.8,-0.9407858744743898,-0.884509558376166
2016-04-04 00:00:00,20.5,19.21,-0.956766573206136,-1.0049007987600533
2016-04-04 01:00:00,19.59,18.5,-1.0260162677103695,-1.0586604092459404
2016-04-04 02:00:00,19.16,18.04,-1.0587386508277543,-1.0934905794198952
2016-04-04 03:00:00,19.15,17.31,-1.0594996364816471,-1.1487645451307367
2016-04-04 04:00:00,19.34,18.51,-1.0450409090576862,-1.057903231633463
2016-04-04 05:00:00,20.55,19.0,-0.9529616449366726,-1.0208015286220764
2016-04-04 06:00:00,22.19,24.2,-0.828159997698274,-0.6270691701338911
2016-04-04 07:00:00,23.98,23.27,-0.6919435656514854,-0.697486688094278
2016-04-04 08:00:00,27.04,26.99,-0.4590819555603272,-0.4158166162527301
2016-04-04 09:00:00,31.4,24.38,-0.12729221046312128,-0.6134399731093
2016-04-04 10:00:00,28.67,24.7,-0.3350412939758211,-0.5892102895100271
2016-04-04 11:00:00,24.5,20.06,-0.6523723116490664,-0.9405407016994848
2016-04-04 12:00:00,22.81,22.71,-0.7809788871569284,-0.7398886343930056
2016-04-04 13:00:00,23.26,22.46,-0.7467345327317578,-0.7588180747049376
2016-04-04 14:00:00,23.09,22.85,-0.7596712888479334,-0.7292881478183236
2016-04-04 15:00:00,22.49,20.83,-0.805330428081494,-0.8822380255387343
2016-04-04 16:00:00,22.48,20.9,-0.8060914137353865,-0.8769377822513934
2016-04-04 17:00:00,22.7,21.25,-0.7893497293497478,-0.8504365658146885
2016-04-04 18:00:00,22.91,22.06,-0.7733690306180016,-0.7891051792040289
2016-04-04 19:00:00,22.92,22.5,-0.7726080449641087,-0.7557893642550285
2016-04-04 20:00:00,23.5,22.49,-0.7284708770383338,-0.7565465418675059
2016-04-04 21:00:00,22.71,21.85,-0.788588743695855,-0.8050059090660516
2016-04-04 22:00:00,22.02,21.49,-0.8410967538144496,-0.8322643031152339
2016-04-04 23:00:00,21.23,20.96,-0.9012146204719708,-0.8723947165765296
2016-04-05 00:00:00,20.37,19.19,-0.9666593867067407,-1.006415153985008
2016-04-05 01:00:00,20.04,17.75,-0.9917719132851991,-1.1154487301817364
2016-04-05 02:00:00,20.02,18.22,-0.9932938845929844,-1.0798613823953043
2016-04-05 03:00:00,19.82,17.27,-1.008513597670838,-1.1517932555806458
2016-04-05 04:00:00,20.08,19.55,-0.9887279706696285,-0.979156759935826
2016-04-05 05:00:00,21.26,21.77,-0.8989316635102926,-0.8110633299658699
2016-04-05 06:00:00,22.87,21.0,-0.7764129732335722,-0.8693660061266204
2016-04-05 07:00:00,31.98,33.49,-0.08315504253734604,0.07634883185750194
2016-04-05 08:00:00,34.41,37.42,0.10176447135857349,0.37391963356107283
2016-04-05 09:00:00,34.08,35.96,0.07665194478011537,0.26337170213938993
2016-04-05 10:00:00,33.28,32.21,0.015773092468701653,-0.020569902539589936
2016-04-05 11:00:00,32.14,29.83,-0.07097927207506324,-0.20077817430918268
2016-04-05 12:00:00,26.46,28.7,-0.5032191234861022,-0.2863392445191152
2016-04-05 13:00:00,25.94,26.9,-0.5427903774885212,-0.4226312147650256
2016-04-05 14:00:00,24.15,26.14,-0.6790068095353101,-0.4801767133132987
2016-04-05 15:00:00,23.61,24.18,-0.7201000348455144,-0.6285835253588455
2016-04-05 16:00:00,23.39,24.18,-0.7368417192311532,-0.6285835253588455
2016-04-05 17:00:00,25.26,24.56,-0.594537401953223,-0.599810776084709
2016-04-05 18:00:00,23.6,24.79,-0.7208610204994069,-0.5823956909977316
2016-04-05 19:00:00,24.81,25.1,-0.6287817563783936,-0.5589231850109357
2016-04-05 20:00:00,24.29,24.66,-0.6683530103808126,-0.5922389999599361
2016-04-05 21:00:00,23.06,22.75,-0.7619542458096116,-0.7368599239430965
2016-04-05 22:00:00,22.35,20.6,-0.8159842272359912,-0.8996531106257115
2016-04-05 23:00:00,21.27,19.64,-0.8981706778564001,-0.9723421614235305
2016-04-06 00:00:00,20.0,19.43,-0.9948158559007697,-0.9882428912855534
2016-04-06 01:00:00,19.2,18.67,-1.0556947082121837,-1.0457883898338265
2016-04-06 02:00:00,19.06,20.0,-1.0663485073666812,-0.9450837673743484
2016-04-06 03:00:00,18.95,18.67,-1.0747193495595007,-1.0457883898338265
2016-04-06 04:00:00,19.02,18.67,-1.0693924499822518,-1.0457883898338265
2016-04-06 05:00:00,20.0,20.67,-0.9948158559007697,-0.8943528673383706
2016-04-06 06:00:00,21.6,21.7,-0.8730581512779417,-0.816363573253211
2016-04-06 07:00:00,22.89,23.34,-0.7748910019257869,-0.692186444806937
